file,speaker
synthesized_audio/de4_angry_p001855.wav,de4
synthesized_audio/de4_sad_p001856.wav,de4
synthesized_audio/de4_neutral_p001857.wav,de4
synthesized_audio/de4_bored_p001858.wav,de4
synthesized_audio/de4_scared_p001859.wav,de4
synthesized_audio/de6_happy_p001860.wav,de6
synthesized_audio/de6_angry_p001861.wav,de6
synthesized_audio/de6_sad_p001862.wav,de6
synthesized_audio/de6_neutral_p001863.wav,de6
synthesized_audio/de6_bored_p001864.wav,de6
synthesized_audio/de6_scared_p001865.wav,de6
synthesized_audio/de7_happy_p001866.wav,de7
synthesized_audio/de7_angry_p001867.wav,de7
synthesized_audio/de7_sad_p001868.wav,de7
synthesized_audio/de7_neutral_p001869.wav,de7
synthesized_audio/de7_bored_p001870.wav,de7
synthesized_audio/de7_scared_p001871.wav,de7
synthesized_audio/de1_happy_p001872.wav,de1
synthesized_audio/de1_angry_p001873.wav,de1
synthesized_audio/de1_sad_p001874.wav,de1
synthesized_audio/de1_neutral_p001875.wav,de1
synthesized_audio/de1_bored_p001876.wav,de1
synthesized_audio/de2_sad_p001880.wav,de2
synthesized_audio/de2_neutral_p001881.wav,de2
synthesized_audio/de2_bored_p001882.wav,de2
synthesized_audio/de3_happy_p001884.wav,de3
synthesized_audio/de3_angry_p001885.wav,de3
synthesized_audio/de3_neutral_p001887.wav,de3
synthesized_audio/de3_bored_p001888.wav,de3
synthesized_audio/de3_scared_p001889.wav,de3
synthesized_audio/de4_happy_p001890.wav,de4
synthesized_audio/de4_angry_p001891.wav,de4
synthesized_audio/de4_scared_p001895.wav,de4
synthesized_audio/de6_happy_p001896.wav,de6
synthesized_audio/de6_angry_p001897.wav,de6
synthesized_audio/de6_sad_p001898.wav,de6
synthesized_audio/de6_neutral_p001899.wav,de6
synthesized_audio/de6_bored_p001900.wav,de6
synthesized_audio/de6_scared_p001901.wav,de6
synthesized_audio/de7_happy_p001902.wav,de7
synthesized_audio/de7_angry_p001903.wav,de7
synthesized_audio/de7_sad_p001904.wav,de7
synthesized_audio/de7_neutral_p001905.wav,de7
synthesized_audio/de7_bored_p001906.wav,de7
synthesized_audio/de7_scared_p001907.wav,de7
synthesized_audio/de1_happy_p001908.wav,de1
synthesized_audio/de1_angry_p001909.wav,de1
synthesized_audio/de1_neutral_p001911.wav,de1
synthesized_audio/de1_bored_p001912.wav,de1
synthesized_audio/de1_scared_p001913.wav,de1
synthesized_audio/de2_angry_p001915.wav,de2
synthesized_audio/de2_sad_p001916.wav,de2
synthesized_audio/de2_neutral_p001917.wav,de2
synthesized_audio/de2_bored_p001918.wav,de2
synthesized_audio/de2_scared_p001919.wav,de2
synthesized_audio/de3_happy_p001920.wav,de3
synthesized_audio/de3_angry_p001921.wav,de3
synthesized_audio/de3_sad_p001922.wav,de3
synthesized_audio/de3_neutral_p001923.wav,de3
synthesized_audio/de3_bored_p001924.wav,de3
synthesized_audio/de4_happy_p001926.wav,de4
synthesized_audio/de4_angry_p001927.wav,de4
synthesized_audio/de4_sad_p001928.wav,de4
synthesized_audio/de4_neutral_p001929.wav,de4
synthesized_audio/de4_bored_p001930.wav,de4
synthesized_audio/de6_happy_p001932.wav,de6
synthesized_audio/de6_angry_p001933.wav,de6
synthesized_audio/de6_sad_p001934.wav,de6
synthesized_audio/de6_neutral_p001935.wav,de6
synthesized_audio/de6_bored_p001936.wav,de6
synthesized_audio/de6_scared_p001937.wav,de6
synthesized_audio/de7_happy_p001938.wav,de7
synthesized_audio/de7_angry_p001939.wav,de7
synthesized_audio/de7_sad_p001940.wav,de7
synthesized_audio/de7_neutral_p001941.wav,de7
synthesized_audio/de7_bored_p001942.wav,de7
synthesized_audio/de7_scared_p001943.wav,de7
synthesized_audio/de1_happy_p001944.wav,de1
synthesized_audio/de1_neutral_p001947.wav,de1
synthesized_audio/de1_bored_p001948.wav,de1
synthesized_audio/de1_scared_p001949.wav,de1
synthesized_audio/de2_happy_p001950.wav,de2
synthesized_audio/de2_neutral_p001953.wav,de2
synthesized_audio/de2_bored_p001954.wav,de2
synthesized_audio/de2_scared_p001955.wav,de2
synthesized_audio/de3_happy_p001956.wav,de3
synthesized_audio/de3_sad_p001958.wav,de3
synthesized_audio/de3_neutral_p001959.wav,de3
synthesized_audio/de3_bored_p001960.wav,de3
synthesized_audio/de4_happy_p001962.wav,de4
synthesized_audio/de4_angry_p001963.wav,de4
synthesized_audio/de4_sad_p001964.wav,de4
synthesized_audio/de4_bored_p001966.wav,de4
synthesized_audio/de4_scared_p001967.wav,de4
synthesized_audio/de6_happy_p001968.wav,de6
synthesized_audio/de6_angry_p001969.wav,de6
synthesized_audio/de6_sad_p001970.wav,de6
synthesized_audio/de6_neutral_p001971.wav,de6
synthesized_audio/de6_bored_p001972.wav,de6
synthesized_audio/de6_scared_p001973.wav,de6
synthesized_audio/de7_happy_p001974.wav,de7
synthesized_audio/de7_angry_p001975.wav,de7
synthesized_audio/de7_sad_p001976.wav,de7
synthesized_audio/de7_neutral_p001977.wav,de7
synthesized_audio/de7_bored_p001978.wav,de7
synthesized_audio/de7_scared_p001979.wav,de7
synthesized_audio/de1_happy_p001980.wav,de1
synthesized_audio/de1_sad_p001982.wav,de1
synthesized_audio/de1_neutral_p001983.wav,de1
synthesized_audio/de1_bored_p001984.wav,de1
synthesized_audio/de1_scared_p001985.wav,de1
synthesized_audio/de2_sad_p001988.wav,de2
synthesized_audio/de2_neutral_p001989.wav,de2
synthesized_audio/de2_bored_p001990.wav,de2
synthesized_audio/de3_happy_p001992.wav,de3
synthesized_audio/de3_angry_p001993.wav,de3
synthesized_audio/de3_sad_p001994.wav,de3
synthesized_audio/de3_bored_p001996.wav,de3
synthesized_audio/de4_happy_p001998.wav,de4
synthesized_audio/de4_angry_p001999.wav,de4
synthesized_audio/de4_sad_p002000.wav,de4
synthesized_audio/de4_neutral_p002001.wav,de4
synthesized_audio/de4_bored_p002002.wav,de4
synthesized_audio/de4_scared_p002003.wav,de4
synthesized_audio/de6_happy_p002004.wav,de6
synthesized_audio/de6_angry_p002005.wav,de6
synthesized_audio/de6_sad_p002006.wav,de6
synthesized_audio/de6_neutral_p002007.wav,de6
synthesized_audio/de6_bored_p002008.wav,de6
synthesized_audio/de6_scared_p002009.wav,de6
synthesized_audio/de7_happy_p002010.wav,de7
synthesized_audio/de7_sad_p002012.wav,de7
synthesized_audio/de7_neutral_p002013.wav,de7
synthesized_audio/de7_bored_p002014.wav,de7
synthesized_audio/de7_scared_p002015.wav,de7
synthesized_audio/de1_angry_p002017.wav,de1
synthesized_audio/de1_sad_p002018.wav,de1
synthesized_audio/de1_neutral_p002019.wav,de1
synthesized_audio/de1_bored_p002020.wav,de1
synthesized_audio/de1_scared_p002021.wav,de1
synthesized_audio/de2_happy_p002022.wav,de2
synthesized_audio/de2_angry_p002023.wav,de2
synthesized_audio/de2_bored_p002026.wav,de2
synthesized_audio/de2_scared_p002027.wav,de2
synthesized_audio/de3_happy_p002028.wav,de3
synthesized_audio/de3_angry_p002029.wav,de3
synthesized_audio/de3_sad_p002030.wav,de3
synthesized_audio/de3_neutral_p002031.wav,de3
synthesized_audio/de3_bored_p002032.wav,de3
synthesized_audio/de3_scared_p002033.wav,de3
synthesized_audio/de4_happy_p002034.wav,de4
synthesized_audio/de4_angry_p002035.wav,de4
synthesized_audio/de4_sad_p002036.wav,de4
synthesized_audio/de4_neutral_p002037.wav,de4
synthesized_audio/de4_bored_p002038.wav,de4
synthesized_audio/de4_scared_p002039.wav,de4
synthesized_audio/de6_happy_p002040.wav,de6
synthesized_audio/de6_angry_p002041.wav,de6
synthesized_audio/de6_sad_p002042.wav,de6
synthesized_audio/de6_neutral_p002043.wav,de6
synthesized_audio/de6_bored_p002044.wav,de6
synthesized_audio/de7_happy_p002046.wav,de7
synthesized_audio/de7_angry_p002047.wav,de7
synthesized_audio/de7_neutral_p002049.wav,de7
synthesized_audio/de7_bored_p002050.wav,de7
synthesized_audio/de7_scared_p002051.wav,de7
synthesized_audio/de1_sad_p002054.wav,de1
synthesized_audio/de1_bored_p002056.wav,de1
synthesized_audio/de1_scared_p002057.wav,de1
synthesized_audio/de2_happy_p002058.wav,de2
synthesized_audio/de2_scared_p002063.wav,de2
synthesized_audio/de3_happy_p002064.wav,de3
synthesized_audio/de3_angry_p002065.wav,de3
synthesized_audio/de3_neutral_p002067.wav,de3
synthesized_audio/de3_bored_p002068.wav,de3
synthesized_audio/de3_scared_p002069.wav,de3
synthesized_audio/de4_happy_p002070.wav,de4
synthesized_audio/de4_angry_p002071.wav,de4
synthesized_audio/de4_sad_p002072.wav,de4
synthesized_audio/de4_neutral_p002073.wav,de4
synthesized_audio/de4_bored_p002074.wav,de4
synthesized_audio/de6_happy_p002076.wav,de6
synthesized_audio/de6_angry_p002077.wav,de6
synthesized_audio/de6_sad_p002078.wav,de6
synthesized_audio/de6_neutral_p002079.wav,de6
synthesized_audio/de6_bored_p002080.wav,de6
synthesized_audio/de6_scared_p002081.wav,de6
synthesized_audio/de7_happy_p002082.wav,de7
synthesized_audio/de7_angry_p002083.wav,de7
synthesized_audio/de7_sad_p002084.wav,de7
synthesized_audio/de7_neutral_p002085.wav,de7
synthesized_audio/de7_bored_p002086.wav,de7
synthesized_audio/de7_scared_p002087.wav,de7
synthesized_audio/de1_happy_p002088.wav,de1
synthesized_audio/de1_angry_p002089.wav,de1
synthesized_audio/de1_sad_p002090.wav,de1
synthesized_audio/de1_neutral_p002091.wav,de1
synthesized_audio/de1_bored_p002092.wav,de1
synthesized_audio/de1_scared_p002093.wav,de1
synthesized_audio/de2_happy_p002094.wav,de2
synthesized_audio/de2_angry_p002095.wav,de2
synthesized_audio/de2_neutral_p002097.wav,de2
synthesized_audio/de2_bored_p002098.wav,de2
synthesized_audio/de2_scared_p002099.wav,de2
synthesized_audio/de3_happy_p002100.wav,de3
synthesized_audio/de3_sad_p002102.wav,de3
synthesized_audio/de3_neutral_p002103.wav,de3
synthesized_audio/de3_bored_p002104.wav,de3
synthesized_audio/de3_scared_p002105.wav,de3
synthesized_audio/de4_happy_p002106.wav,de4
synthesized_audio/de4_angry_p002107.wav,de4
synthesized_audio/de4_sad_p002108.wav,de4
synthesized_audio/de4_neutral_p002109.wav,de4
synthesized_audio/de4_bored_p002110.wav,de4
synthesized_audio/de4_scared_p002111.wav,de4
synthesized_audio/de6_happy_p002112.wav,de6
synthesized_audio/de6_angry_p002113.wav,de6
synthesized_audio/de6_sad_p002114.wav,de6
synthesized_audio/de6_neutral_p002115.wav,de6
synthesized_audio/de6_bored_p002116.wav,de6
synthesized_audio/de6_scared_p002117.wav,de6
synthesized_audio/de7_happy_p002118.wav,de7
synthesized_audio/de7_angry_p002119.wav,de7
synthesized_audio/de7_sad_p002120.wav,de7
synthesized_audio/de7_neutral_p002121.wav,de7
synthesized_audio/de7_bored_p002122.wav,de7
synthesized_audio/de7_scared_p002123.wav,de7
synthesized_audio/de1_happy_p002124.wav,de1
synthesized_audio/de1_angry_p002125.wav,de1
synthesized_audio/de1_neutral_p002127.wav,de1
synthesized_audio/de1_bored_p002128.wav,de1
synthesized_audio/de2_happy_p002130.wav,de2
synthesized_audio/de2_neutral_p002133.wav,de2
synthesized_audio/de2_bored_p002134.wav,de2
synthesized_audio/de3_happy_p002136.wav,de3
synthesized_audio/de3_sad_p002138.wav,de3
synthesized_audio/de3_bored_p002140.wav,de3
synthesized_audio/de3_scared_p002141.wav,de3
synthesized_audio/de4_happy_p002142.wav,de4
synthesized_audio/de4_angry_p002143.wav,de4
synthesized_audio/de4_neutral_p002145.wav,de4
synthesized_audio/de4_bored_p002146.wav,de4
synthesized_audio/de6_happy_p002148.wav,de6
synthesized_audio/de6_angry_p002149.wav,de6
synthesized_audio/de6_sad_p002150.wav,de6
synthesized_audio/de6_neutral_p002151.wav,de6
synthesized_audio/de6_bored_p002152.wav,de6
synthesized_audio/de6_scared_p002153.wav,de6
synthesized_audio/de7_happy_p002154.wav,de7
synthesized_audio/de7_angry_p002155.wav,de7
synthesized_audio/de7_sad_p002156.wav,de7
synthesized_audio/de7_neutral_p002157.wav,de7
synthesized_audio/de7_bored_p002158.wav,de7
synthesized_audio/de7_scared_p002159.wav,de7
synthesized_audio/de1_happy_p002160.wav,de1
synthesized_audio/de1_angry_p002161.wav,de1
synthesized_audio/de1_bored_p002164.wav,de1
synthesized_audio/de1_scared_p002165.wav,de1
synthesized_audio/de2_happy_p002166.wav,de2
synthesized_audio/de2_sad_p002168.wav,de2
synthesized_audio/de2_neutral_p002169.wav,de2
synthesized_audio/de2_bored_p002170.wav,de2
synthesized_audio/de3_happy_p002172.wav,de3
synthesized_audio/de3_sad_p002174.wav,de3
synthesized_audio/de3_neutral_p002175.wav,de3
synthesized_audio/de3_bored_p002176.wav,de3
synthesized_audio/de3_scared_p002177.wav,de3
synthesized_audio/de4_happy_p002178.wav,de4
synthesized_audio/de4_angry_p002179.wav,de4
synthesized_audio/de4_neutral_p002181.wav,de4
synthesized_audio/de4_bored_p002182.wav,de4
synthesized_audio/de4_scared_p002183.wav,de4
synthesized_audio/de6_happy_p002184.wav,de6
synthesized_audio/de6_angry_p002185.wav,de6
synthesized_audio/de6_sad_p002186.wav,de6
synthesized_audio/de6_neutral_p002187.wav,de6
synthesized_audio/de6_bored_p002188.wav,de6
synthesized_audio/de6_scared_p002189.wav,de6
synthesized_audio/de7_happy_p002190.wav,de7
synthesized_audio/de7_angry_p002191.wav,de7
synthesized_audio/de7_sad_p002192.wav,de7
synthesized_audio/de7_neutral_p002193.wav,de7
synthesized_audio/de7_bored_p002194.wav,de7
synthesized_audio/de7_scared_p002195.wav,de7
synthesized_audio/de1_happy_p002196.wav,de1
synthesized_audio/de1_sad_p002198.wav,de1
synthesized_audio/de1_neutral_p002199.wav,de1
synthesized_audio/de2_happy_p002202.wav,de2
synthesized_audio/de2_sad_p002204.wav,de2
synthesized_audio/de2_bored_p002206.wav,de2
synthesized_audio/de2_scared_p002207.wav,de2
synthesized_audio/de3_happy_p002208.wav,de3
synthesized_audio/de3_sad_p002210.wav,de3
synthesized_audio/de3_neutral_p002211.wav,de3
synthesized_audio/de3_bored_p002212.wav,de3
synthesized_audio/de3_scared_p002213.wav,de3
synthesized_audio/de4_angry_p002215.wav,de4
synthesized_audio/de4_neutral_p002217.wav,de4
synthesized_audio/de4_scared_p002219.wav,de4
synthesized_audio/de6_happy_p002220.wav,de6
synthesized_audio/de6_angry_p002221.wav,de6
synthesized_audio/de6_sad_p002222.wav,de6
synthesized_audio/de6_neutral_p002223.wav,de6
synthesized_audio/de6_bored_p002224.wav,de6
synthesized_audio/de6_scared_p002225.wav,de6
synthesized_audio/de7_happy_p002226.wav,de7
synthesized_audio/de7_angry_p002227.wav,de7
synthesized_audio/de7_sad_p002228.wav,de7
synthesized_audio/de7_neutral_p002229.wav,de7
synthesized_audio/de7_bored_p002230.wav,de7
synthesized_audio/de7_scared_p002231.wav,de7
synthesized_audio/de1_angry_p002233.wav,de1
synthesized_audio/de1_neutral_p002235.wav,de1
synthesized_audio/de1_bored_p002236.wav,de1
synthesized_audio/de2_happy_p002238.wav,de2
synthesized_audio/de2_angry_p002239.wav,de2
synthesized_audio/de2_sad_p002240.wav,de2
synthesized_audio/de2_neutral_p002241.wav,de2
synthesized_audio/de2_bored_p002242.wav,de2
synthesized_audio/de2_scared_p002243.wav,de2
synthesized_audio/de3_happy_p002244.wav,de3
synthesized_audio/de3_angry_p002245.wav,de3
synthesized_audio/de3_sad_p002246.wav,de3
synthesized_audio/de3_neutral_p002247.wav,de3
synthesized_audio/de3_bored_p002248.wav,de3
synthesized_audio/de3_scared_p002249.wav,de3
synthesized_audio/de4_happy_p002250.wav,de4
synthesized_audio/de4_angry_p002251.wav,de4
synthesized_audio/de4_sad_p002252.wav,de4
synthesized_audio/de4_neutral_p002253.wav,de4
synthesized_audio/de4_bored_p002254.wav,de4
synthesized_audio/de4_scared_p002255.wav,de4
synthesized_audio/de6_happy_p002256.wav,de6
synthesized_audio/de6_angry_p002257.wav,de6
synthesized_audio/de6_sad_p002258.wav,de6
synthesized_audio/de6_neutral_p002259.wav,de6
synthesized_audio/de6_bored_p002260.wav,de6
synthesized_audio/de6_scared_p002261.wav,de6
synthesized_audio/de7_happy_p002262.wav,de7
synthesized_audio/de7_angry_p002263.wav,de7
synthesized_audio/de7_sad_p002264.wav,de7
synthesized_audio/de7_neutral_p002265.wav,de7
synthesized_audio/de7_bored_p002266.wav,de7
synthesized_audio/de7_scared_p002267.wav,de7
synthesized_audio/de1_happy_p002268.wav,de1
synthesized_audio/de1_angry_p002269.wav,de1
synthesized_audio/de1_neutral_p002271.wav,de1
synthesized_audio/de1_bored_p002272.wav,de1
synthesized_audio/de2_happy_p002274.wav,de2
synthesized_audio/de2_angry_p002275.wav,de2
synthesized_audio/de2_neutral_p002277.wav,de2
synthesized_audio/de2_bored_p002278.wav,de2
synthesized_audio/de2_scared_p002279.wav,de2
synthesized_audio/de3_happy_p002280.wav,de3
synthesized_audio/de3_sad_p002282.wav,de3
synthesized_audio/de3_neutral_p002283.wav,de3
synthesized_audio/de4_happy_p002286.wav,de4
synthesized_audio/de4_angry_p002287.wav,de4
synthesized_audio/de4_sad_p002288.wav,de4
synthesized_audio/de4_neutral_p002289.wav,de4
synthesized_audio/de4_bored_p002290.wav,de4
synthesized_audio/de4_scared_p002291.wav,de4
synthesized_audio/de6_happy_p002292.wav,de6
synthesized_audio/de6_angry_p002293.wav,de6
synthesized_audio/de6_sad_p002294.wav,de6
synthesized_audio/de6_neutral_p002295.wav,de6
synthesized_audio/de6_bored_p002296.wav,de6
synthesized_audio/de6_scared_p002297.wav,de6
synthesized_audio/de7_happy_p002298.wav,de7
synthesized_audio/de7_angry_p002299.wav,de7
synthesized_audio/de7_sad_p002300.wav,de7
synthesized_audio/de7_neutral_p002301.wav,de7
synthesized_audio/de7_bored_p002302.wav,de7
synthesized_audio/de7_scared_p002303.wav,de7
synthesized_audio/de1_happy_p002304.wav,de1
synthesized_audio/de1_sad_p002306.wav,de1
synthesized_audio/de1_neutral_p002307.wav,de1
synthesized_audio/de1_bored_p002308.wav,de1
synthesized_audio/de2_happy_p002310.wav,de2
synthesized_audio/de2_sad_p002312.wav,de2
synthesized_audio/de2_neutral_p002313.wav,de2
synthesized_audio/de2_bored_p002314.wav,de2
synthesized_audio/de2_scared_p002315.wav,de2
synthesized_audio/de3_happy_p002316.wav,de3
synthesized_audio/de3_angry_p002317.wav,de3
synthesized_audio/de3_sad_p002318.wav,de3
synthesized_audio/de3_neutral_p002319.wav,de3
synthesized_audio/de3_scared_p002321.wav,de3
synthesized_audio/de4_happy_p002322.wav,de4
synthesized_audio/de4_angry_p002323.wav,de4
synthesized_audio/de4_sad_p002324.wav,de4
synthesized_audio/de4_neutral_p002325.wav,de4
synthesized_audio/de4_bored_p002326.wav,de4
synthesized_audio/de4_scared_p002327.wav,de4
synthesized_audio/de6_happy_p002328.wav,de6
synthesized_audio/de6_angry_p002329.wav,de6
synthesized_audio/de6_sad_p002330.wav,de6
synthesized_audio/de6_neutral_p002331.wav,de6
synthesized_audio/de6_bored_p002332.wav,de6
synthesized_audio/de6_scared_p002333.wav,de6
synthesized_audio/de7_happy_p002334.wav,de7
synthesized_audio/de7_angry_p002335.wav,de7
synthesized_audio/de7_sad_p002336.wav,de7
synthesized_audio/de7_neutral_p002337.wav,de7
synthesized_audio/de7_bored_p002338.wav,de7
synthesized_audio/de1_happy_p002340.wav,de1
synthesized_audio/de1_sad_p002342.wav,de1
synthesized_audio/de1_neutral_p002343.wav,de1
synthesized_audio/de1_bored_p002344.wav,de1
synthesized_audio/de1_scared_p002345.wav,de1
synthesized_audio/de2_happy_p002346.wav,de2
synthesized_audio/de2_angry_p002347.wav,de2
synthesized_audio/de2_bored_p002350.wav,de2
synthesized_audio/de2_scared_p002351.wav,de2
synthesized_audio/de3_happy_p002352.wav,de3
synthesized_audio/de3_angry_p002353.wav,de3
synthesized_audio/de3_neutral_p002355.wav,de3
synthesized_audio/de3_bored_p002356.wav,de3
synthesized_audio/de3_scared_p002357.wav,de3
synthesized_audio/de4_happy_p002358.wav,de4
synthesized_audio/de4_angry_p002359.wav,de4
synthesized_audio/de4_sad_p002360.wav,de4
synthesized_audio/de4_neutral_p002361.wav,de4
synthesized_audio/de4_bored_p002362.wav,de4
synthesized_audio/de4_scared_p002363.wav,de4
synthesized_audio/de6_happy_p002364.wav,de6
synthesized_audio/de6_angry_p002365.wav,de6
synthesized_audio/de6_sad_p002366.wav,de6
synthesized_audio/de6_neutral_p002367.wav,de6
synthesized_audio/de6_bored_p002368.wav,de6
synthesized_audio/de6_scared_p002369.wav,de6
synthesized_audio/de7_happy_p002370.wav,de7
synthesized_audio/de7_angry_p002371.wav,de7
synthesized_audio/de7_sad_p002372.wav,de7
synthesized_audio/de7_neutral_p002373.wav,de7
synthesized_audio/de7_bored_p002374.wav,de7
synthesized_audio/de7_scared_p002375.wav,de7
synthesized_audio/de1_sad_p002378.wav,de1
synthesized_audio/de1_neutral_p002379.wav,de1
synthesized_audio/de1_bored_p002380.wav,de1
synthesized_audio/de2_happy_p002382.wav,de2
synthesized_audio/de2_angry_p002383.wav,de2
synthesized_audio/de2_sad_p002384.wav,de2
synthesized_audio/de2_neutral_p002385.wav,de2
synthesized_audio/de2_bored_p002386.wav,de2
synthesized_audio/de3_neutral_p002391.wav,de3
synthesized_audio/de3_bored_p002392.wav,de3
synthesized_audio/de4_happy_p002394.wav,de4
synthesized_audio/de4_angry_p002395.wav,de4
synthesized_audio/de4_sad_p002396.wav,de4
synthesized_audio/de4_neutral_p002397.wav,de4
synthesized_audio/de4_scared_p002399.wav,de4
synthesized_audio/de6_happy_p002400.wav,de6
synthesized_audio/de6_angry_p002401.wav,de6
synthesized_audio/de6_sad_p002402.wav,de6
synthesized_audio/de6_neutral_p002403.wav,de6
synthesized_audio/de6_bored_p002404.wav,de6
synthesized_audio/de6_scared_p002405.wav,de6
synthesized_audio/de7_happy_p002406.wav,de7
synthesized_audio/de7_angry_p002407.wav,de7
synthesized_audio/de7_sad_p002408.wav,de7
synthesized_audio/de7_neutral_p002409.wav,de7
synthesized_audio/de7_bored_p002410.wav,de7
synthesized_audio/de7_scared_p002411.wav,de7
synthesized_audio/de1_happy_p002412.wav,de1
synthesized_audio/de1_angry_p002413.wav,de1
synthesized_audio/de1_sad_p002414.wav,de1
synthesized_audio/de2_happy_p002418.wav,de2
synthesized_audio/de2_angry_p002419.wav,de2
synthesized_audio/de2_sad_p002420.wav,de2
synthesized_audio/de2_neutral_p002421.wav,de2
synthesized_audio/de2_bored_p002422.wav,de2
synthesized_audio/de2_scared_p002423.wav,de2
synthesized_audio/de3_happy_p002424.wav,de3
synthesized_audio/de3_sad_p002426.wav,de3
synthesized_audio/de3_neutral_p002427.wav,de3
synthesized_audio/de3_bored_p002428.wav,de3
synthesized_audio/de3_scared_p002429.wav,de3
synthesized_audio/de4_happy_p002430.wav,de4
synthesized_audio/de4_angry_p002431.wav,de4
synthesized_audio/de4_sad_p002432.wav,de4
synthesized_audio/de4_neutral_p002433.wav,de4
synthesized_audio/de4_bored_p002434.wav,de4
synthesized_audio/de4_scared_p002435.wav,de4
synthesized_audio/de6_happy_p002436.wav,de6
synthesized_audio/de6_angry_p002437.wav,de6
synthesized_audio/de6_sad_p002438.wav,de6
synthesized_audio/de6_neutral_p002439.wav,de6
synthesized_audio/de6_bored_p002440.wav,de6
synthesized_audio/de6_scared_p002441.wav,de6
synthesized_audio/de7_happy_p002442.wav,de7
synthesized_audio/de7_angry_p002443.wav,de7
synthesized_audio/de7_sad_p002444.wav,de7
synthesized_audio/de7_neutral_p002445.wav,de7
synthesized_audio/de7_bored_p002446.wav,de7
synthesized_audio/de7_scared_p002447.wav,de7
synthesized_audio/de1_angry_p002449.wav,de1
synthesized_audio/de1_sad_p002450.wav,de1
synthesized_audio/de1_neutral_p002451.wav,de1
synthesized_audio/de1_bored_p002452.wav,de1
synthesized_audio/de1_scared_p002453.wav,de1
synthesized_audio/de2_happy_p002454.wav,de2
synthesized_audio/de2_sad_p002456.wav,de2
synthesized_audio/de2_neutral_p002457.wav,de2
synthesized_audio/de2_bored_p002458.wav,de2
synthesized_audio/de2_scared_p002459.wav,de2
synthesized_audio/de3_happy_p002460.wav,de3
synthesized_audio/de3_angry_p002461.wav,de3
synthesized_audio/de3_bored_p002464.wav,de3
synthesized_audio/de3_scared_p002465.wav,de3
synthesized_audio/de4_happy_p002466.wav,de4
synthesized_audio/de4_angry_p002467.wav,de4
synthesized_audio/de4_sad_p002468.wav,de4
synthesized_audio/de4_neutral_p002469.wav,de4
synthesized_audio/de4_bored_p002470.wav,de4
synthesized_audio/de6_happy_p002472.wav,de6
synthesized_audio/de6_angry_p002473.wav,de6
synthesized_audio/de6_sad_p002474.wav,de6
synthesized_audio/de6_neutral_p002475.wav,de6
synthesized_audio/de6_bored_p002476.wav,de6
synthesized_audio/de6_scared_p002477.wav,de6
synthesized_audio/de7_happy_p002478.wav,de7
synthesized_audio/de7_angry_p002479.wav,de7
synthesized_audio/de7_sad_p002480.wav,de7
synthesized_audio/de7_neutral_p002481.wav,de7
synthesized_audio/de7_bored_p002482.wav,de7
synthesized_audio/de7_scared_p002483.wav,de7
synthesized_audio/de1_happy_p002484.wav,de1
synthesized_audio/de1_neutral_p002487.wav,de1
synthesized_audio/de1_bored_p002488.wav,de1
synthesized_audio/de1_scared_p002489.wav,de1
synthesized_audio/de2_sad_p002492.wav,de2
synthesized_audio/de2_neutral_p002493.wav,de2
synthesized_audio/de2_bored_p002494.wav,de2
synthesized_audio/de3_happy_p002496.wav,de3
synthesized_audio/de3_sad_p002498.wav,de3
synthesized_audio/de3_neutral_p002499.wav,de3
synthesized_audio/de3_bored_p002500.wav,de3
synthesized_audio/de4_happy_p002502.wav,de4
synthesized_audio/de4_angry_p002503.wav,de4
synthesized_audio/de4_sad_p002504.wav,de4
synthesized_audio/de4_neutral_p002505.wav,de4
synthesized_audio/de4_bored_p002506.wav,de4
synthesized_audio/de4_scared_p002507.wav,de4
synthesized_audio/de6_happy_p002508.wav,de6
synthesized_audio/de6_angry_p002509.wav,de6
synthesized_audio/de6_sad_p002510.wav,de6
synthesized_audio/de6_neutral_p002511.wav,de6
synthesized_audio/de6_bored_p002512.wav,de6
synthesized_audio/de6_scared_p002513.wav,de6
synthesized_audio/de7_happy_p002514.wav,de7
synthesized_audio/de7_angry_p002515.wav,de7
synthesized_audio/de7_sad_p002516.wav,de7
synthesized_audio/de7_neutral_p002517.wav,de7
synthesized_audio/de7_bored_p002518.wav,de7
synthesized_audio/de7_scared_p002519.wav,de7
synthesized_audio/de1_sad_p002522.wav,de1
synthesized_audio/de1_neutral_p002523.wav,de1
synthesized_audio/de1_bored_p002524.wav,de1
synthesized_audio/de1_scared_p002525.wav,de1
synthesized_audio/de2_happy_p002526.wav,de2
synthesized_audio/de2_angry_p002527.wav,de2
synthesized_audio/de2_sad_p002528.wav,de2
synthesized_audio/de2_neutral_p002529.wav,de2
synthesized_audio/de2_bored_p002530.wav,de2
synthesized_audio/de2_scared_p002531.wav,de2
synthesized_audio/de3_happy_p002532.wav,de3
synthesized_audio/de3_angry_p002533.wav,de3
synthesized_audio/de3_sad_p002534.wav,de3
synthesized_audio/de3_neutral_p002535.wav,de3
synthesized_audio/de3_bored_p002536.wav,de3
synthesized_audio/de3_scared_p002537.wav,de3
synthesized_audio/de4_happy_p002538.wav,de4
synthesized_audio/de4_angry_p002539.wav,de4
synthesized_audio/de4_neutral_p002541.wav,de4
synthesized_audio/de4_bored_p002542.wav,de4
synthesized_audio/de4_scared_p002543.wav,de4
synthesized_audio/de6_happy_p002544.wav,de6
