file,emotion
synthesized_audio/de4_scared_p001139.wav,fear
synthesized_audio/de1_happy_p001152.wav,happiness
synthesized_audio/de1_sad_p001154.wav,sadness
synthesized_audio/de1_neutral_p001155.wav,neutral
synthesized_audio/de1_bored_p001156.wav,boredom
synthesized_audio/de1_scared_p001157.wav,fear
synthesized_audio/de2_happy_p001158.wav,happiness
synthesized_audio/de2_angry_p001159.wav,anger
synthesized_audio/de2_sad_p001160.wav,sadness
synthesized_audio/de2_neutral_p001161.wav,neutral
synthesized_audio/de2_bored_p001162.wav,boredom
synthesized_audio/de3_happy_p001164.wav,happiness
synthesized_audio/de3_angry_p001165.wav,anger
synthesized_audio/de3_neutral_p001167.wav,neutral
synthesized_audio/de3_scared_p001169.wav,fear
synthesized_audio/de4_happy_p001170.wav,happiness
synthesized_audio/de4_angry_p001171.wav,anger
synthesized_audio/de4_sad_p001172.wav,sadness
synthesized_audio/de4_neutral_p001173.wav,neutral
synthesized_audio/de4_bored_p001174.wav,boredom
synthesized_audio/de4_scared_p001175.wav,fear
synthesized_audio/de1_happy_p001188.wav,happiness
synthesized_audio/de1_bored_p001192.wav,boredom
synthesized_audio/de1_scared_p001193.wav,fear
synthesized_audio/de2_happy_p001194.wav,happiness
synthesized_audio/de2_sad_p001196.wav,sadness
synthesized_audio/de2_neutral_p001197.wav,neutral
synthesized_audio/de2_bored_p001198.wav,boredom
synthesized_audio/de2_scared_p001199.wav,fear
synthesized_audio/de3_happy_p001200.wav,happiness
synthesized_audio/de3_angry_p001201.wav,anger
synthesized_audio/de3_sad_p001202.wav,sadness
synthesized_audio/de3_neutral_p001203.wav,neutral
synthesized_audio/de3_bored_p001204.wav,boredom
synthesized_audio/de3_scared_p001205.wav,fear
synthesized_audio/de4_happy_p001206.wav,happiness
synthesized_audio/de4_angry_p001207.wav,anger
synthesized_audio/de4_sad_p001208.wav,sadness
synthesized_audio/de4_neutral_p001209.wav,neutral
synthesized_audio/de4_bored_p001210.wav,boredom
synthesized_audio/de4_scared_p001211.wav,fear
synthesized_audio/de1_happy_p001224.wav,happiness
synthesized_audio/de1_sad_p001226.wav,sadness
synthesized_audio/de1_neutral_p001227.wav,neutral
synthesized_audio/de1_bored_p001228.wav,boredom
synthesized_audio/de2_happy_p001230.wav,happiness
synthesized_audio/de2_sad_p001232.wav,sadness
synthesized_audio/de2_neutral_p001233.wav,neutral
synthesized_audio/de2_bored_p001234.wav,boredom
synthesized_audio/de2_scared_p001235.wav,fear
synthesized_audio/de3_happy_p001236.wav,happiness
synthesized_audio/de3_sad_p001238.wav,sadness
synthesized_audio/de3_neutral_p001239.wav,neutral
synthesized_audio/de3_bored_p001240.wav,boredom
synthesized_audio/de3_scared_p001241.wav,fear
synthesized_audio/de4_happy_p001242.wav,happiness
synthesized_audio/de4_angry_p001243.wav,anger
synthesized_audio/de4_sad_p001244.wav,sadness
synthesized_audio/de4_neutral_p001245.wav,neutral
synthesized_audio/de4_bored_p001246.wav,boredom
synthesized_audio/de4_scared_p001247.wav,fear
synthesized_audio/de1_happy_p001260.wav,happiness
synthesized_audio/de1_sad_p001262.wav,sadness
synthesized_audio/de1_bored_p001264.wav,boredom
synthesized_audio/de2_happy_p001266.wav,happiness
synthesized_audio/de2_sad_p001268.wav,sadness
synthesized_audio/de2_neutral_p001269.wav,neutral
synthesized_audio/de2_bored_p001270.wav,boredom
synthesized_audio/de2_scared_p001271.wav,fear
synthesized_audio/de3_sad_p001274.wav,sadness
synthesized_audio/de3_neutral_p001275.wav,neutral
synthesized_audio/de3_bored_p001276.wav,boredom
synthesized_audio/de3_scared_p001277.wav,fear
synthesized_audio/de4_happy_p001278.wav,happiness
synthesized_audio/de4_angry_p001279.wav,anger
synthesized_audio/de4_sad_p001280.wav,sadness
synthesized_audio/de4_neutral_p001281.wav,neutral
synthesized_audio/de4_bored_p001282.wav,boredom
synthesized_audio/de4_scared_p001283.wav,fear
synthesized_audio/de1_happy_p001296.wav,happiness
synthesized_audio/de1_sad_p001298.wav,sadness
synthesized_audio/de1_neutral_p001299.wav,neutral
synthesized_audio/de1_bored_p001300.wav,boredom
synthesized_audio/de1_scared_p001301.wav,fear
synthesized_audio/de2_happy_p001302.wav,happiness
synthesized_audio/de2_sad_p001304.wav,sadness
synthesized_audio/de2_neutral_p001305.wav,neutral
synthesized_audio/de2_bored_p001306.wav,boredom
synthesized_audio/de3_happy_p001308.wav,happiness
synthesized_audio/de3_angry_p001309.wav,anger
synthesized_audio/de3_sad_p001310.wav,sadness
synthesized_audio/de3_neutral_p001311.wav,neutral
synthesized_audio/de3_bored_p001312.wav,boredom
synthesized_audio/de3_scared_p001313.wav,fear
synthesized_audio/de4_happy_p001314.wav,happiness
synthesized_audio/de4_angry_p001315.wav,anger
synthesized_audio/de4_sad_p001316.wav,sadness
synthesized_audio/de4_neutral_p001317.wav,neutral
synthesized_audio/de4_bored_p001318.wav,boredom
synthesized_audio/de1_happy_p001332.wav,happiness
synthesized_audio/de1_sad_p001334.wav,sadness
synthesized_audio/de1_neutral_p001335.wav,neutral
synthesized_audio/de1_bored_p001336.wav,boredom
synthesized_audio/de1_scared_p001337.wav,fear
synthesized_audio/de2_happy_p001338.wav,happiness
synthesized_audio/de2_neutral_p001341.wav,neutral
synthesized_audio/de2_bored_p001342.wav,boredom
synthesized_audio/de2_scared_p001343.wav,fear
synthesized_audio/de3_happy_p001344.wav,happiness
synthesized_audio/de3_sad_p001346.wav,sadness
synthesized_audio/de3_neutral_p001347.wav,neutral
synthesized_audio/de3_bored_p001348.wav,boredom
synthesized_audio/de4_angry_p001351.wav,anger
synthesized_audio/de4_sad_p001352.wav,sadness
synthesized_audio/de4_neutral_p001353.wav,neutral
synthesized_audio/de4_bored_p001354.wav,boredom
synthesized_audio/de4_scared_p001355.wav,fear
synthesized_audio/de1_happy_p001368.wav,happiness
synthesized_audio/de1_sad_p001370.wav,sadness
synthesized_audio/de1_neutral_p001371.wav,neutral
synthesized_audio/de1_bored_p001372.wav,boredom
synthesized_audio/de1_scared_p001373.wav,fear
synthesized_audio/de2_happy_p001374.wav,happiness
synthesized_audio/de2_neutral_p001377.wav,neutral
synthesized_audio/de2_bored_p001378.wav,boredom
synthesized_audio/de2_scared_p001379.wav,fear
synthesized_audio/de3_happy_p001380.wav,happiness
synthesized_audio/de3_sad_p001382.wav,sadness
synthesized_audio/de3_neutral_p001383.wav,neutral
synthesized_audio/de3_bored_p001384.wav,boredom
synthesized_audio/de4_happy_p001386.wav,happiness
synthesized_audio/de4_angry_p001387.wav,anger
synthesized_audio/de4_sad_p001388.wav,sadness
synthesized_audio/de4_neutral_p001389.wav,neutral
synthesized_audio/de4_bored_p001390.wav,boredom
synthesized_audio/de4_scared_p001391.wav,fear
synthesized_audio/de1_happy_p001404.wav,happiness
synthesized_audio/de1_angry_p001405.wav,anger
synthesized_audio/de2_happy_p001410.wav,happiness
synthesized_audio/de2_bored_p001414.wav,boredom
synthesized_audio/de2_scared_p001415.wav,fear
synthesized_audio/de3_happy_p001416.wav,happiness
synthesized_audio/de3_neutral_p001419.wav,neutral
synthesized_audio/de3_scared_p001421.wav,fear
synthesized_audio/de4_happy_p001422.wav,happiness
synthesized_audio/de4_angry_p001423.wav,anger
synthesized_audio/de4_sad_p001424.wav,sadness
synthesized_audio/de4_neutral_p001425.wav,neutral
synthesized_audio/de4_bored_p001426.wav,boredom
synthesized_audio/de4_scared_p001427.wav,fear
synthesized_audio/de1_happy_p001440.wav,happiness
synthesized_audio/de1_angry_p001441.wav,anger
synthesized_audio/de1_bored_p001444.wav,boredom
synthesized_audio/de1_scared_p001445.wav,fear
synthesized_audio/de2_angry_p001447.wav,anger
synthesized_audio/de2_sad_p001448.wav,sadness
synthesized_audio/de2_neutral_p001449.wav,neutral
synthesized_audio/de2_bored_p001450.wav,boredom
synthesized_audio/de3_angry_p001453.wav,anger
synthesized_audio/de3_neutral_p001455.wav,neutral
synthesized_audio/de4_happy_p001458.wav,happiness
synthesized_audio/de4_angry_p001459.wav,anger
synthesized_audio/de4_bored_p001462.wav,boredom
synthesized_audio/de4_scared_p001463.wav,fear
synthesized_audio/de1_happy_p001476.wav,happiness
synthesized_audio/de1_sad_p001478.wav,sadness
synthesized_audio/de1_neutral_p001479.wav,neutral
synthesized_audio/de1_bored_p001480.wav,boredom
synthesized_audio/de1_scared_p001481.wav,fear
synthesized_audio/de2_happy_p001482.wav,happiness
synthesized_audio/de2_sad_p001484.wav,sadness
synthesized_audio/de2_neutral_p001485.wav,neutral
synthesized_audio/de2_bored_p001486.wav,boredom
synthesized_audio/de3_neutral_p001491.wav,neutral
synthesized_audio/de3_bored_p001492.wav,boredom
synthesized_audio/de3_scared_p001493.wav,fear
synthesized_audio/de4_happy_p001494.wav,happiness
synthesized_audio/de4_angry_p001495.wav,anger
synthesized_audio/de4_sad_p001496.wav,sadness
synthesized_audio/de4_neutral_p001497.wav,neutral
synthesized_audio/de4_bored_p001498.wav,boredom
synthesized_audio/de4_scared_p001499.wav,fear
synthesized_audio/de1_happy_p001512.wav,happiness
synthesized_audio/de1_neutral_p001515.wav,neutral
synthesized_audio/de1_bored_p001516.wav,boredom
synthesized_audio/de2_happy_p001518.wav,happiness
synthesized_audio/de2_angry_p001519.wav,anger
synthesized_audio/de2_neutral_p001521.wav,neutral
synthesized_audio/de2_bored_p001522.wav,boredom
synthesized_audio/de2_scared_p001523.wav,fear
synthesized_audio/de3_happy_p001524.wav,happiness
synthesized_audio/de3_angry_p001525.wav,anger
synthesized_audio/de3_sad_p001526.wav,sadness
synthesized_audio/de3_neutral_p001527.wav,neutral
synthesized_audio/de3_bored_p001528.wav,boredom
synthesized_audio/de3_scared_p001529.wav,fear
synthesized_audio/de4_happy_p001530.wav,happiness
synthesized_audio/de4_angry_p001531.wav,anger
synthesized_audio/de4_sad_p001532.wav,sadness
synthesized_audio/de4_bored_p001534.wav,boredom
synthesized_audio/de4_scared_p001535.wav,fear
synthesized_audio/de1_happy_p001548.wav,happiness
synthesized_audio/de1_angry_p001549.wav,anger
synthesized_audio/de1_sad_p001550.wav,sadness
synthesized_audio/de2_happy_p001554.wav,happiness
synthesized_audio/de2_neutral_p001557.wav,neutral
synthesized_audio/de2_bored_p001558.wav,boredom
synthesized_audio/de2_scared_p001559.wav,fear
synthesized_audio/de3_happy_p001560.wav,happiness
synthesized_audio/de3_angry_p001561.wav,anger
synthesized_audio/de3_sad_p001562.wav,sadness
synthesized_audio/de3_neutral_p001563.wav,neutral
synthesized_audio/de3_bored_p001564.wav,boredom
synthesized_audio/de3_scared_p001565.wav,fear
synthesized_audio/de4_happy_p001566.wav,happiness
synthesized_audio/de4_neutral_p001569.wav,neutral
synthesized_audio/de4_bored_p001570.wav,boredom
synthesized_audio/de4_scared_p001571.wav,fear
synthesized_audio/de1_happy_p001584.wav,happiness
synthesized_audio/de1_sad_p001586.wav,sadness
synthesized_audio/de1_neutral_p001587.wav,neutral
synthesized_audio/de1_bored_p001588.wav,boredom
synthesized_audio/de1_scared_p001589.wav,fear
synthesized_audio/de2_happy_p001590.wav,happiness
synthesized_audio/de2_sad_p001592.wav,sadness
synthesized_audio/de2_neutral_p001593.wav,neutral
synthesized_audio/de2_scared_p001595.wav,fear
synthesized_audio/de3_happy_p001596.wav,happiness
synthesized_audio/de3_angry_p001597.wav,anger
synthesized_audio/de3_bored_p001600.wav,boredom
synthesized_audio/de3_scared_p001601.wav,fear
synthesized_audio/de4_happy_p001602.wav,happiness
synthesized_audio/de4_angry_p001603.wav,anger
synthesized_audio/de4_sad_p001604.wav,sadness
synthesized_audio/de4_neutral_p001605.wav,neutral
synthesized_audio/de4_bored_p001606.wav,boredom
synthesized_audio/de1_happy_p001620.wav,happiness
synthesized_audio/de1_angry_p001621.wav,anger
synthesized_audio/de1_sad_p001622.wav,sadness
synthesized_audio/de1_neutral_p001623.wav,neutral
synthesized_audio/de1_bored_p001624.wav,boredom
synthesized_audio/de1_scared_p001625.wav,fear
synthesized_audio/de2_happy_p001626.wav,happiness
synthesized_audio/de2_neutral_p001629.wav,neutral
synthesized_audio/de2_bored_p001630.wav,boredom
synthesized_audio/de2_scared_p001631.wav,fear
synthesized_audio/de3_happy_p001632.wav,happiness
synthesized_audio/de3_angry_p001633.wav,anger
synthesized_audio/de3_sad_p001634.wav,sadness
synthesized_audio/de3_neutral_p001635.wav,neutral
synthesized_audio/de3_bored_p001636.wav,boredom
synthesized_audio/de3_scared_p001637.wav,fear
synthesized_audio/de4_happy_p001638.wav,happiness
synthesized_audio/de4_angry_p001639.wav,anger
synthesized_audio/de4_sad_p001640.wav,sadness
synthesized_audio/de4_neutral_p001641.wav,neutral
synthesized_audio/de4_bored_p001642.wav,boredom
synthesized_audio/de4_scared_p001643.wav,fear
synthesized_audio/de1_happy_p001656.wav,happiness
synthesized_audio/de1_neutral_p001659.wav,neutral
synthesized_audio/de1_bored_p001660.wav,boredom
synthesized_audio/de1_scared_p001661.wav,fear
synthesized_audio/de2_happy_p001662.wav,happiness
synthesized_audio/de2_angry_p001663.wav,anger
synthesized_audio/de2_neutral_p001665.wav,neutral
synthesized_audio/de2_bored_p001666.wav,boredom
synthesized_audio/de3_happy_p001668.wav,happiness
synthesized_audio/de3_angry_p001669.wav,anger
synthesized_audio/de3_sad_p001670.wav,sadness
synthesized_audio/de3_neutral_p001671.wav,neutral
synthesized_audio/de3_bored_p001672.wav,boredom
synthesized_audio/de3_scared_p001673.wav,fear
synthesized_audio/de4_happy_p001674.wav,happiness
synthesized_audio/de4_angry_p001675.wav,anger
synthesized_audio/de4_sad_p001676.wav,sadness
synthesized_audio/de4_neutral_p001677.wav,neutral
synthesized_audio/de4_bored_p001678.wav,boredom
synthesized_audio/de4_scared_p001679.wav,fear
synthesized_audio/de1_happy_p001692.wav,happiness
synthesized_audio/de1_neutral_p001695.wav,neutral
synthesized_audio/de1_bored_p001696.wav,boredom
synthesized_audio/de1_scared_p001697.wav,fear
synthesized_audio/de2_sad_p001700.wav,sadness
synthesized_audio/de2_neutral_p001701.wav,neutral
synthesized_audio/de2_bored_p001702.wav,boredom
synthesized_audio/de3_angry_p001705.wav,anger
synthesized_audio/de3_sad_p001706.wav,sadness
synthesized_audio/de3_neutral_p001707.wav,neutral
synthesized_audio/de3_bored_p001708.wav,boredom
synthesized_audio/de4_happy_p001710.wav,happiness
synthesized_audio/de4_angry_p001711.wav,anger
synthesized_audio/de4_sad_p001712.wav,sadness
synthesized_audio/de4_neutral_p001713.wav,neutral
synthesized_audio/de4_bored_p001714.wav,boredom
synthesized_audio/de4_scared_p001715.wav,fear
synthesized_audio/de1_happy_p001728.wav,happiness
synthesized_audio/de1_sad_p001730.wav,sadness
synthesized_audio/de1_neutral_p001731.wav,neutral
synthesized_audio/de1_bored_p001732.wav,boredom
synthesized_audio/de1_scared_p001733.wav,fear
synthesized_audio/de2_happy_p001734.wav,happiness
synthesized_audio/de2_sad_p001736.wav,sadness
synthesized_audio/de2_neutral_p001737.wav,neutral
synthesized_audio/de2_bored_p001738.wav,boredom
synthesized_audio/de2_scared_p001739.wav,fear
synthesized_audio/de3_happy_p001740.wav,happiness
synthesized_audio/de3_angry_p001741.wav,anger
synthesized_audio/de3_sad_p001742.wav,sadness
synthesized_audio/de3_neutral_p001743.wav,neutral
synthesized_audio/de3_bored_p001744.wav,boredom
synthesized_audio/de4_happy_p001746.wav,happiness
synthesized_audio/de4_angry_p001747.wav,anger
synthesized_audio/de4_sad_p001748.wav,sadness
synthesized_audio/de4_neutral_p001749.wav,neutral
synthesized_audio/de4_bored_p001750.wav,boredom
synthesized_audio/de4_scared_p001751.wav,fear
synthesized_audio/de1_neutral_p001767.wav,neutral
synthesized_audio/de1_bored_p001768.wav,boredom
synthesized_audio/de1_scared_p001769.wav,fear
synthesized_audio/de2_sad_p001772.wav,sadness
synthesized_audio/de2_neutral_p001773.wav,neutral
synthesized_audio/de2_bored_p001774.wav,boredom
synthesized_audio/de3_neutral_p001779.wav,neutral
synthesized_audio/de3_bored_p001780.wav,boredom
synthesized_audio/de3_scared_p001781.wav,fear
synthesized_audio/de4_happy_p001782.wav,happiness
synthesized_audio/de4_angry_p001783.wav,anger
synthesized_audio/de4_sad_p001784.wav,sadness
synthesized_audio/de4_bored_p001786.wav,boredom
synthesized_audio/de4_scared_p001787.wav,fear
synthesized_audio/de1_happy_p001800.wav,happiness
synthesized_audio/de1_angry_p001801.wav,anger
synthesized_audio/de1_bored_p001804.wav,boredom
synthesized_audio/de1_scared_p001805.wav,fear
synthesized_audio/de2_happy_p001806.wav,happiness
synthesized_audio/de2_angry_p001807.wav,anger
synthesized_audio/de2_sad_p001808.wav,sadness
synthesized_audio/de2_neutral_p001809.wav,neutral
synthesized_audio/de3_happy_p001812.wav,happiness
synthesized_audio/de3_angry_p001813.wav,anger
synthesized_audio/de3_neutral_p001815.wav,neutral
synthesized_audio/de3_scared_p001817.wav,fear
synthesized_audio/de4_happy_p001818.wav,happiness
synthesized_audio/de4_sad_p001820.wav,sadness
synthesized_audio/de4_neutral_p001821.wav,neutral
synthesized_audio/de4_bored_p001822.wav,boredom
synthesized_audio/de4_scared_p001823.wav,fear
synthesized_audio/de1_happy_p001836.wav,happiness
synthesized_audio/de1_angry_p001837.wav,anger
synthesized_audio/de1_sad_p001838.wav,sadness
synthesized_audio/de1_bored_p001840.wav,boredom
synthesized_audio/de2_angry_p001843.wav,anger
synthesized_audio/de2_sad_p001844.wav,sadness
synthesized_audio/de2_bored_p001846.wav,boredom
synthesized_audio/de2_scared_p001847.wav,fear
synthesized_audio/de3_happy_p001848.wav,happiness
synthesized_audio/de3_angry_p001849.wav,anger
synthesized_audio/de3_bored_p001852.wav,boredom
synthesized_audio/de3_scared_p001853.wav,fear
synthesized_audio/de4_happy_p001854.wav,happiness
synthesized_audio/de4_angry_p001855.wav,anger
synthesized_audio/de4_sad_p001856.wav,sadness
synthesized_audio/de4_neutral_p001857.wav,neutral
synthesized_audio/de4_bored_p001858.wav,boredom
synthesized_audio/de4_scared_p001859.wav,fear
synthesized_audio/de1_happy_p001872.wav,happiness
synthesized_audio/de1_angry_p001873.wav,anger
synthesized_audio/de1_sad_p001874.wav,sadness
synthesized_audio/de1_neutral_p001875.wav,neutral
synthesized_audio/de1_bored_p001876.wav,boredom
synthesized_audio/de2_sad_p001880.wav,sadness
synthesized_audio/de2_neutral_p001881.wav,neutral
synthesized_audio/de2_bored_p001882.wav,boredom
synthesized_audio/de3_happy_p001884.wav,happiness
synthesized_audio/de3_angry_p001885.wav,anger
synthesized_audio/de3_neutral_p001887.wav,neutral
synthesized_audio/de3_bored_p001888.wav,boredom
synthesized_audio/de3_scared_p001889.wav,fear
synthesized_audio/de4_happy_p001890.wav,happiness
synthesized_audio/de4_angry_p001891.wav,anger
synthesized_audio/de4_scared_p001895.wav,fear
synthesized_audio/de1_happy_p001908.wav,happiness
synthesized_audio/de1_angry_p001909.wav,anger
synthesized_audio/de1_neutral_p001911.wav,neutral
synthesized_audio/de1_bored_p001912.wav,boredom
synthesized_audio/de1_scared_p001913.wav,fear
synthesized_audio/de2_angry_p001915.wav,anger
synthesized_audio/de2_sad_p001916.wav,sadness
synthesized_audio/de2_neutral_p001917.wav,neutral
synthesized_audio/de2_bored_p001918.wav,boredom
synthesized_audio/de2_scared_p001919.wav,fear
synthesized_audio/de3_happy_p001920.wav,happiness
synthesized_audio/de3_angry_p001921.wav,anger
synthesized_audio/de3_sad_p001922.wav,sadness
synthesized_audio/de3_neutral_p001923.wav,neutral
synthesized_audio/de3_bored_p001924.wav,boredom
synthesized_audio/de4_happy_p001926.wav,happiness
synthesized_audio/de4_angry_p001927.wav,anger
synthesized_audio/de4_sad_p001928.wav,sadness
synthesized_audio/de4_neutral_p001929.wav,neutral
synthesized_audio/de4_bored_p001930.wav,boredom
synthesized_audio/de1_happy_p001944.wav,happiness
synthesized_audio/de1_neutral_p001947.wav,neutral
synthesized_audio/de1_bored_p001948.wav,boredom
synthesized_audio/de1_scared_p001949.wav,fear
synthesized_audio/de2_happy_p001950.wav,happiness
synthesized_audio/de2_neutral_p001953.wav,neutral
synthesized_audio/de2_bored_p001954.wav,boredom
synthesized_audio/de2_scared_p001955.wav,fear
synthesized_audio/de3_happy_p001956.wav,happiness
synthesized_audio/de3_sad_p001958.wav,sadness
synthesized_audio/de3_neutral_p001959.wav,neutral
synthesized_audio/de3_bored_p001960.wav,boredom
synthesized_audio/de4_happy_p001962.wav,happiness
synthesized_audio/de4_angry_p001963.wav,anger
synthesized_audio/de4_sad_p001964.wav,sadness
synthesized_audio/de4_bored_p001966.wav,boredom
synthesized_audio/de4_scared_p001967.wav,fear
synthesized_audio/de1_happy_p001980.wav,happiness
synthesized_audio/de1_sad_p001982.wav,sadness
synthesized_audio/de1_neutral_p001983.wav,neutral
synthesized_audio/de1_bored_p001984.wav,boredom
synthesized_audio/de1_scared_p001985.wav,fear
synthesized_audio/de2_sad_p001988.wav,sadness
synthesized_audio/de2_neutral_p001989.wav,neutral
synthesized_audio/de2_bored_p001990.wav,boredom
synthesized_audio/de3_happy_p001992.wav,happiness
synthesized_audio/de3_angry_p001993.wav,anger
synthesized_audio/de3_sad_p001994.wav,sadness
synthesized_audio/de3_bored_p001996.wav,boredom
synthesized_audio/de4_happy_p001998.wav,happiness
synthesized_audio/de4_angry_p001999.wav,anger
synthesized_audio/de4_sad_p002000.wav,sadness
synthesized_audio/de4_neutral_p002001.wav,neutral
synthesized_audio/de4_bored_p002002.wav,boredom
synthesized_audio/de4_scared_p002003.wav,fear
synthesized_audio/de1_angry_p002017.wav,anger
synthesized_audio/de1_sad_p002018.wav,sadness
synthesized_audio/de1_neutral_p002019.wav,neutral
synthesized_audio/de1_bored_p002020.wav,boredom
synthesized_audio/de1_scared_p002021.wav,fear
synthesized_audio/de2_happy_p002022.wav,happiness
synthesized_audio/de2_angry_p002023.wav,anger
synthesized_audio/de2_bored_p002026.wav,boredom
synthesized_audio/de2_scared_p002027.wav,fear
synthesized_audio/de3_happy_p002028.wav,happiness
synthesized_audio/de3_angry_p002029.wav,anger
synthesized_audio/de3_sad_p002030.wav,sadness
synthesized_audio/de3_neutral_p002031.wav,neutral
synthesized_audio/de3_bored_p002032.wav,boredom
synthesized_audio/de3_scared_p002033.wav,fear
synthesized_audio/de4_happy_p002034.wav,happiness
synthesized_audio/de4_angry_p002035.wav,anger
synthesized_audio/de4_sad_p002036.wav,sadness
synthesized_audio/de4_neutral_p002037.wav,neutral
synthesized_audio/de4_bored_p002038.wav,boredom
synthesized_audio/de4_scared_p002039.wav,fear
synthesized_audio/de1_sad_p002054.wav,sadness
synthesized_audio/de1_bored_p002056.wav,boredom
synthesized_audio/de1_scared_p002057.wav,fear
synthesized_audio/de2_happy_p002058.wav,happiness
synthesized_audio/de2_scared_p002063.wav,fear
synthesized_audio/de3_happy_p002064.wav,happiness
synthesized_audio/de3_angry_p002065.wav,anger
synthesized_audio/de3_neutral_p002067.wav,neutral
synthesized_audio/de3_bored_p002068.wav,boredom
synthesized_audio/de3_scared_p002069.wav,fear
synthesized_audio/de4_happy_p002070.wav,happiness
synthesized_audio/de4_angry_p002071.wav,anger
synthesized_audio/de4_sad_p002072.wav,sadness
synthesized_audio/de4_neutral_p002073.wav,neutral
synthesized_audio/de4_bored_p002074.wav,boredom
synthesized_audio/de1_happy_p002088.wav,happiness
synthesized_audio/de1_angry_p002089.wav,anger
synthesized_audio/de1_sad_p002090.wav,sadness
synthesized_audio/de1_neutral_p002091.wav,neutral
synthesized_audio/de1_bored_p002092.wav,boredom
synthesized_audio/de1_scared_p002093.wav,fear
synthesized_audio/de2_happy_p002094.wav,happiness
synthesized_audio/de2_angry_p002095.wav,anger
synthesized_audio/de2_neutral_p002097.wav,neutral
synthesized_audio/de2_bored_p002098.wav,boredom
synthesized_audio/de2_scared_p002099.wav,fear
synthesized_audio/de3_happy_p002100.wav,happiness
synthesized_audio/de3_sad_p002102.wav,sadness
synthesized_audio/de3_neutral_p002103.wav,neutral
synthesized_audio/de3_bored_p002104.wav,boredom
synthesized_audio/de3_scared_p002105.wav,fear
synthesized_audio/de4_happy_p002106.wav,happiness
synthesized_audio/de4_angry_p002107.wav,anger
synthesized_audio/de4_sad_p002108.wav,sadness
synthesized_audio/de4_neutral_p002109.wav,neutral
synthesized_audio/de4_bored_p002110.wav,boredom
synthesized_audio/de4_scared_p002111.wav,fear
synthesized_audio/de1_happy_p002124.wav,happiness
synthesized_audio/de1_angry_p002125.wav,anger
synthesized_audio/de1_neutral_p002127.wav,neutral
synthesized_audio/de1_bored_p002128.wav,boredom
synthesized_audio/de2_happy_p002130.wav,happiness
synthesized_audio/de2_neutral_p002133.wav,neutral
synthesized_audio/de2_bored_p002134.wav,boredom
synthesized_audio/de3_happy_p002136.wav,happiness
synthesized_audio/de3_sad_p002138.wav,sadness
synthesized_audio/de3_bored_p002140.wav,boredom
synthesized_audio/de3_scared_p002141.wav,fear
synthesized_audio/de4_happy_p002142.wav,happiness
synthesized_audio/de4_angry_p002143.wav,anger
synthesized_audio/de4_neutral_p002145.wav,neutral
synthesized_audio/de4_bored_p002146.wav,boredom
synthesized_audio/de1_happy_p002160.wav,happiness
synthesized_audio/de1_angry_p002161.wav,anger
synthesized_audio/de1_bored_p002164.wav,boredom
synthesized_audio/de1_scared_p002165.wav,fear
synthesized_audio/de2_happy_p002166.wav,happiness
synthesized_audio/de2_sad_p002168.wav,sadness
synthesized_audio/de2_neutral_p002169.wav,neutral
synthesized_audio/de2_bored_p002170.wav,boredom
synthesized_audio/de3_happy_p002172.wav,happiness
synthesized_audio/de3_sad_p002174.wav,sadness
synthesized_audio/de3_neutral_p002175.wav,neutral
synthesized_audio/de3_bored_p002176.wav,boredom
synthesized_audio/de3_scared_p002177.wav,fear
synthesized_audio/de4_happy_p002178.wav,happiness
synthesized_audio/de4_angry_p002179.wav,anger
synthesized_audio/de4_neutral_p002181.wav,neutral
synthesized_audio/de4_bored_p002182.wav,boredom
synthesized_audio/de4_scared_p002183.wav,fear
synthesized_audio/de1_happy_p002196.wav,happiness
synthesized_audio/de1_sad_p002198.wav,sadness
synthesized_audio/de1_neutral_p002199.wav,neutral
synthesized_audio/de2_happy_p002202.wav,happiness
synthesized_audio/de2_sad_p002204.wav,sadness
synthesized_audio/de2_bored_p002206.wav,boredom
synthesized_audio/de2_scared_p002207.wav,fear
synthesized_audio/de3_happy_p002208.wav,happiness
synthesized_audio/de3_sad_p002210.wav,sadness
synthesized_audio/de3_neutral_p002211.wav,neutral
synthesized_audio/de3_bored_p002212.wav,boredom
synthesized_audio/de3_scared_p002213.wav,fear
synthesized_audio/de4_angry_p002215.wav,anger
synthesized_audio/de4_neutral_p002217.wav,neutral
synthesized_audio/de4_scared_p002219.wav,fear
synthesized_audio/de1_angry_p002233.wav,anger
synthesized_audio/de1_neutral_p002235.wav,neutral
synthesized_audio/de1_bored_p002236.wav,boredom
synthesized_audio/de2_happy_p002238.wav,happiness
synthesized_audio/de2_angry_p002239.wav,anger
synthesized_audio/de2_sad_p002240.wav,sadness
synthesized_audio/de2_neutral_p002241.wav,neutral
synthesized_audio/de2_bored_p002242.wav,boredom
synthesized_audio/de2_scared_p002243.wav,fear
synthesized_audio/de3_happy_p002244.wav,happiness
synthesized_audio/de3_angry_p002245.wav,anger
synthesized_audio/de3_sad_p002246.wav,sadness
synthesized_audio/de3_neutral_p002247.wav,neutral
synthesized_audio/de3_bored_p002248.wav,boredom
synthesized_audio/de3_scared_p002249.wav,fear
synthesized_audio/de4_happy_p002250.wav,happiness
synthesized_audio/de4_angry_p002251.wav,anger
synthesized_audio/de4_sad_p002252.wav,sadness
synthesized_audio/de4_neutral_p002253.wav,neutral
synthesized_audio/de4_bored_p002254.wav,boredom
